"AU_s_11_lemmat" "AU_s_142DVD_lemmat" "AU_s_168_CCSL41Bb_lemmat" "AU_s_178_lemmat" "AU_s_211_lemmat" "AU_s_32A1_lemmat" "AU_s_351_lemmat" "AU_s_393_B_lemmat" "AU_s_42A1_lemmat" "AU_s_50A1_lemmat" "AU_s_58_lemmat" "AU_s_59_lemmat" "AU_s_9_lemmat" "AU_s_96_lemmat" "AU_s_Frangip2_lemmat" "CAE_[AU_s_40]_lemmat" "CAE_AU_s_168_qfr_lemmat" "CAE_AU_s_178_BNFlat12202_lemmat" "CAE_AU_s_211Q_lemmat" "CAE_AU_s_32Q_lemmat" "CAE_AU_s_393_A_lemmat" "CAE_AU_s_42Q2_lemmat" "CAE_AU_s_50Q2_lemmat" "CAE_AU_s_58Q_lemmat" "CAE_AU-s-142Q_lemmat" "CAE_CAE_s_100A_lemmat" "CAE_CAE_s_109_lemmat" "CAE_CAE_s_124_lemmat" "CAE_CAE_s_140_BNFlat12202_lemmat" "CAE_CAE_s_142_lemmat" "CAE_CAE_s_147_lemmat" "CAE_CAE_s_159_lemmat" "CAE_CAE_s_183_BNFlat12202_lemmat" "CAE_CAE_s_185_lemmat" "CAE_CAE_s_210_lemmat" "CAE_CAE_s_231_lemmat" "CAE_CAE_s_35_lemmat" "CAE_CAE_s_63_lemmat"
"messis" 0.2460024600246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"metallum" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"metus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"milito" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"minuo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"monomachia" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mortifer" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"mortus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0825423029302517 0 0 0 0 0 0 0 0 0 0 0 0 0
"mulger" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"mundator" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"mundeo" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"nataliciarius" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0.0816326530612245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nato" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"nauta" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nefandus" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0 0 0 0 0 0 0
"nefarie" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"negotium" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nex" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nimis" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nimium" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0.0951474785918173 0
"nimius" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"nobilis" 0 0 0 0 0 0 0 0 0 0 0 0.0760456273764259 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.107758620689655 0 0 0 0 0 0 0
"nonnisus" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nostroceus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"nubecula" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161681487469685 0 0 0 0 0 0 0 0 0 0
"nubes" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0.0808407437348424 0 0 0 0 0 0 0 0 0 0
"nudo" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nugacitas" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"numero" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"numquis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"nupta" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.100050025012506 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"nuptialis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"nutus" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"obicio" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0 0
"obscuritas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"obsum" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"occasus" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"occurro" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"olfacio" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"omando" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"omitto" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138312586445367
"operarius" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ops" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0
"origo" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"orno" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"pacificus" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"paco" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"palpo" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"pannosus" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pannus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"pariter" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"pascha" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pascuum" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"pastoritio" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"patienter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.173460537727667 0 0 0 0 0 0
"patristamilia" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"pauci" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0547795124623391 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pecccatum" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0 0 0 0 0 0 0 0 0.155763239875389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"peceo" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pectus" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pecus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0 0 0 0 0
"perditus" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0 0 0 0 0 0 0 0 0.155763239875389 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perfecte" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perparus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"perpendo" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"persuadeo" 0.1230012300123 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perturbatio" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"perturbo" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"peruerto" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"peruigilo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"pestifer" 0 0 0 0 0 0 0 0.116279069767442 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.138312586445367
"petulantia" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"pharisaeus" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"philippus" 0 0.0611995104039168 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pie" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"piget" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"placitus" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"planus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0.0867302688638335 0 0 0 0 0 0
"platea" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pluo" 0.2460024600246 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pompa" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"popularis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"portatus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"postquam" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"poto" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praecens" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"praecipito" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"praecipuus" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praecordia" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praedicator" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praefiguratio" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praefiguro" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praegrauo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"praegrauor" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"praeputium" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praerogo" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"praesigno" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prauitas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"presbyter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"primordium" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"probatio" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prodigus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"profectus" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"profiteor" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0951474785918173 0
"prohibitor" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"prolabor" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"propago" 0 0 0 0 0 0.0467180565288484 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"propinqui" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0273897562311695 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0921658986175115 0 0
"proprie" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"protego" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prouidens" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prouideo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0382116927779901 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0701262272089762 0 0 0 0 0
"prouocatio" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"prout" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"psalla" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"psalmistus" 0 0 0 0 0 0 0.0943396226415094 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0943396226415094 0 0 0
"publicanus" 0 0 0 0 0 0 0 0 0 0 0.03813882532418 0 0 0 0 0 0 0 0 0 0 0 0 0.0386548125241593 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"publicum" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pudor" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"puerilis" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pueritia" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"pus" 0 0 0.0619195046439628 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0623052959501558 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"putresco" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0.0851788756388416 0 0 0 0 0 0 0 0 0 0 0
"putribilis" 0 0 0 0 0 0 0 0 0.170648464163823 0 0 0 0 0 0 0 0 0 0 0 0 0.131233595800525 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quadragesimus" 0 0 0 0 0.0627746390458255 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0641848523748395 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quaeso" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"qualiter" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0851788756388416 0 0 0 0 0.0867302688638335 0 0 0 0 0 0
"quispiam" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quotidianis" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"quotiens" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.190294957183635 0
"radius" 0 0 0 0 0 0 0 0 0 0.0419815281276238 0 0 0 0 0 0 0 0 0 0 0 0 0.0877963125548727 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ramus" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0807102502017756 0 0 0 0 0 0 0.0951474785918173 0
"rapacitas" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0 0 0 0 0 0 0 0 0 0 0 0 0.0945179584120983 0 0 0 0 0 0 0 0 0 0 0 0
"raro" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ratiocinor" 0 0.0305997552019584 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0412711514651259 0 0 0 0 0 0 0 0 0 0 0 0 0
"recordor" 0 0 0 0 0 0 0 0 0 0 0 0 0.0142126208072769 0.0500250125062531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"recurro" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.170357751277683 0 0 0 0 0 0 0 0 0 0 0
"refero" 0 0 0 0 0 0 0 0 0 0 0 0 0.0284252416145537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"refreno" 0 0 0 0 0 0.0233590282644242 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0892857142857143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
